ID,PLU,BRANCH_NAME,BRANCH_ID,STOCK_QUANTITY,MIN_STOCK_QUANTITY,MAX_STOCK_QUANTITY,BARCODES_QUANTITY,ROOT_PLU,BSRETAIL_PRICE
44549,"0002104009","GRIMSBY",6,-22,0,0,0,"00021040",0
44550,"0002104010","GRIMSBY",6,-10,0,0,0,"00021040",0
44551,"0002104011","GRIMSBY",6,-8,0,0,0,"00021040",0
44552,"0002104012","GRIMSBY",6,-3,0,0,0,"00021040",0
44553,"0002104013","GRIMSBY",6,2,0,0,0,"00021040",0
44554,"0002104014","GRIMSBY",6,0,0,0,0,"00021040",0
44555,"0002092807","GRIMSBY",6,2,0,0,0,"00020928",0
44556,"0002092808","GRIMSBY",6,-6,0,0,0,"00020928",0
44557,"0002092809","GRIMSBY",6,-14,0,0,0,"00020928",0
44558,"0002092810","GRIMSBY",6,-9,0,0,0,"00020928",0
44559,"0002092811","GRIMSBY",6,-1,0,0,0,"00020928",0
44560,"0002092813","GRIMSBY",6,4,0,0,0,"00020928",0
44561,"0002092814","GRIMSBY",6,3,0,0,0,"00020928",0
44562,"0002095607","GRIMSBY",6,2,0,0,0,"00020956",0
44563,"0002095608","GRIMSBY",6,-7,0,0,0,"00020956",0
44564,"0002095609","GRIMSBY",6,-12,0,0,0,"00020956",0
44565,"0002095610","GRIMSBY",6,-5,0,0,0,"00020956",0
44566,"0002095611","GRIMSBY",6,-2,0,0,0,"00020956",0
44567,"0002095612","GRIMSBY",6,1,0,0,0,"00020956",0
44568,"0002095613","GRIMSBY",6,0,0,0,0,"00020956",0
44569,"0002095614","GRIMSBY",6,0,0,0,0,"00020956",0
44570,"0002098407","GRIMSBY",6,3,0,0,0,"00020984",0
44571,"0002098408","GRIMSBY",6,-2,0,0,0,"00020984",0
44572,"0002098409","GRIMSBY",6,-10,0,0,0,"00020984",0
44573,"0002098410","GRIMSBY",6,-1,0,0,0,"00020984",0
44574,"0002098411","GRIMSBY",6,-4,0,0,0,"00020984",0
44575,"0002098412","GRIMSBY",6,1,0,0,0,"00020984",0
44576,"0002098413","GRIMSBY",6,2,0,0,0,"00020984",0
44577,"0002098414","GRIMSBY",6,3,0,0,0,"00020984",0
44578,"0001096202","GRIMSBY",6,-3,0,0,0,"00010962",0
44579,"0002089811","WAREHOUSE",1,-57,0,0,0,"00020898",0
44580,"0002089811","LINCOLN",5,10,0,0,0,"00020898",0
44581,"0002092809","LINCOLN",5,5,0,0,0,"00020928",0
44582,"0001970611","LINCOLN",5,-9,0,0,0,"00019706",0
44583,"0000917006","WAREHOUSE",1,-1,0,0,0,"00009170",0
44584,"0002104011","LINCOLN",5,5,0,0,0,"00021040",0
44585,"0001909113","WAREHOUSE",1,-1,0,0,0,"00019091",0
44586,"0002092812","GRIMSBY",6,-4,0,0,0,"00020928",0
44587,"0002092812","WAREHOUSE",1,-13,0,0,0,"00020928",0
44588,"0001285610","HEAD OFFICE",4,4,0,0,0,"00012856",0
44589,"0001285612","HEAD OFFICE",4,3,0,0,0,"00012856",0
44590,"0001285613","HEAD OFFICE",4,2,0,0,0,"00012856",0
44591,"0000426512","HEAD OFFICE",4,4,0,0,0,"00004265",0
44592,"0000426514","HEAD OFFICE",4,1,0,0,0,"00004265",0
44593,"0000232606","HEAD OFFICE",4,1,0,0,0,"00002326",0
44594,"0000234304","HEAD OFFICE",4,1,0,0,0,"00002343",0
44595,"0000234306","HEAD OFFICE",4,2,0,0,0,"00002343",0
44596,"0002104008","HEAD OFFICE",4,8,0,0,0,"00021040",0
44597,"0002104009","HEAD OFFICE",4,8,0,0,0,"00021040",0
44598,"0002104010","HEAD OFFICE",4,4,0,0,0,"00021040",0
44599,"0002104011","HEAD OFFICE",4,8,0,0,0,"00021040",0
44600,"0002104012","HEAD OFFICE",4,4,0,0,0,"00021040",0
44601,"0002104013","HEAD OFFICE",4,2,0,0,0,"00021040",0
44602,"0002104014","HEAD OFFICE",4,4,0,0,0,"00021040",0
44603,"0002092808","HEAD OFFICE",4,7,0,0,0,"00020928",0
44604,"0002092809","HEAD OFFICE",4,8,0,0,0,"00020928",0
44605,"0002092810","HEAD OFFICE",4,8,0,0,0,"00020928",0
44606,"0002092811","HEAD OFFICE",4,3,0,0,0,"00020928",0
44607,"0002092812","HEAD OFFICE",4,6,0,0,0,"00020928",0
44608,"0002095608","HEAD OFFICE",4,6,0,0,0,"00020956",0
44609,"0002095609","HEAD OFFICE",4,6,0,0,0,"00020956",0
44610,"0002095610","HEAD OFFICE",4,8,0,0,0,"00020956",0
44611,"0002095611","HEAD OFFICE",4,4,0,0,0,"00020956",0
44612,"0002095612","HEAD OFFICE",4,6,0,0,0,"00020956",0
44613,"0002095613","HEAD OFFICE",4,2,0,0,0,"00020956",0
44614,"0002095614","HEAD OFFICE",4,2,0,0,0,"00020956",0
44615,"0002098408","HEAD OFFICE",4,5,0,0,0,"00020984",0
44616,"0002098409","HEAD OFFICE",4,8,0,0,0,"00020984",0
44617,"0002098410","HEAD OFFICE",4,2,0,0,0,"00020984",0
44618,"0002098411","HEAD OFFICE",4,3,0,0,0,"00020984",0
44619,"0001842207","HEAD OFFICE",4,2,0,0,0,"00018422",0
44620,"0001842210","HEAD OFFICE",4,3,0,0,0,"00018422",0
44621,"0001787310","HEAD OFFICE",4,3,0,0,0,"00017873",0
44622,"0001837507","HEAD OFFICE",4,2,0,0,0,"00018375",0
44623,"0000094004","HEAD OFFICE",4,2,0,0,0,"00000940",0
44624,"0001995609","WAREHOUSE",1,-3,0,0,0,"00019956",0
44625,"0001995610","WAREHOUSE",1,-1,0,0,0,"00019956",0
44626,"0001995609","GRIMSBY",6,2,0,0,0,"00019956",0
44627,"0001995610","GRIMSBY",6,0,0,0,0,"00019956",0
44628,"0001899912","ECOMMERCE",3,1,0,0,0,"00018999",0
44629,"0000253006","ECOMMERCE",3,3,0,0,0,"00002530",0
44630,"0001914514","WAREHOUSE",1,-1,0,0,0,"00019145",0
44631,"0001909000","WAREHOUSE",1,-38,0,0,0,"00019090",0
44632,"0001891104","WAREHOUSE",1,-5,0,0,0,"00018911",0
44633,"0001909110","WAREHOUSE",1,0,0,0,0,"00019091",0
44634,"0001804910","WAREHOUSE",1,-1,0,0,0,"00018049",0
44635,"0002030602","LINCOLN",5,-29,0,0,0,"00020306",0
44636,"0001970608","LINCOLN",5,-6,0,0,0,"00019706",0
44637,"0001871707","WAREHOUSE",1,-1,0,0,0,"00018717",0
44638,"0001839407","GRIMSBY",6,-1,0,0,0,"00018394",0
44639,"0001818408","GRIMSBY",6,-4,0,0,0,"00018184",0
44640,"0001993309","WAREHOUSE",1,-23,0,0,0,"00019933",0
44641,"0001993310","WAREHOUSE",1,-28,0,0,0,"00019933",0
44642,"0001993313","WAREHOUSE",1,-2,0,0,0,"00019933",0
44643,"0001993309","GRIMSBY",6,-1,0,0,0,"00019933",0
44644,"0001993310","GRIMSBY",6,4,0,0,0,"00019933",0
44645,"0001993313","GRIMSBY",6,0,0,0,0,"00019933",0
44646,"0001802114","GRIMSBY",6,-4,0,0,0,"00018021",0
44647,"0001815709","WAREHOUSE",1,-9,0,0,0,"00018157",0
44648,"0001815718","WAREHOUSE",1,-2,0,0,0,"00018157",0
44649,"0001166600","GRIMSBY",6,-1,0,0,0,"00011666",0
44650,"0001549010","WAREHOUSE",1,-4,0,0,0,"00015490",0
44651,"0001939006","WAREHOUSE",1,-10,0,0,0,"00019390",0
44652,"0001939008","WAREHOUSE",1,-7,0,0,0,"00019390",0
44653,"0001939010","WAREHOUSE",1,-6,0,0,0,"00019390",0
44654,"0001700305","WAREHOUSE",1,-3,0,0,0,"00017003",0
44655,"0001698805","WAREHOUSE",1,0,0,0,0,"00016988",0
44656,"0001908200","WAREHOUSE",1,-17,0,0,0,"00019082",0
44657,"0001908000","WAREHOUSE",1,-28,0,0,0,"00019080",0
44658,"0001878707","WAREHOUSE",1,-9,0,0,0,"00018787",0
44659,"0001878709","WAREHOUSE",1,-5,0,0,0,"00018787",0
44660,"0001908300","WAREHOUSE",1,-36,0,0,0,"00019083",0
44661,"0001144208","WAREHOUSE",1,-2,0,0,0,"00011442",0
44662,"0001730800","WAREHOUSE",1,-20,0,0,0,"00017308",0
44663,"0001908500","WAREHOUSE",1,-15,0,0,0,"00019085",0
44664,"0001250003","GRIMSBY",6,-3,0,0,0,"00012500",0
44665,"0001892603","GRIMSBY",6,1,0,0,0,"00018926",0
44666,"0001892605","GRIMSBY",6,-2,0,0,0,"00018926",0
44667,"0001892608","GRIMSBY",6,-1,0,0,0,"00018926",0
44668,"0001288408","ECOMMERCE",3,4,0,0,0,"00012884",0
44669,"0002074503","WAREHOUSE",1,-6,0,0,0,"00020745",0
44670,"0002095607","LINCOLN",5,1,0,0,0,"00020956",0
44671,"0002095608","LINCOLN",5,1,0,0,0,"00020956",0
44672,"0002098408","LINCOLN",5,2,0,0,0,"00020984",0
44673,"0002098409","LINCOLN",5,4,0,0,0,"00020984",0
44674,"0002098410","LINCOLN",5,1,0,0,0,"00020984",0
44675,"0002098411","LINCOLN",5,1,0,0,0,"00020984",0
44676,"0002098412","LINCOLN",5,4,0,0,0,"00020984",0
44677,"0002072807","LINCOLN",5,2,0,0,0,"00020728",0
44678,"0002072808","LINCOLN",5,3,0,0,0,"00020728",0
44679,"0002074503","LINCOLN",5,2,0,0,0,"00020745",0
44680,"0002133706","WAREHOUSE",1,-11,0,0,0,"00021337",0
44681,"0002133708","WAREHOUSE",1,-12,0,0,0,"00021337",0
44682,"0002133706","GRIMSBY",6,1,0,0,0,"00021337",0
44683,"0002133708","GRIMSBY",6,1,0,0,0,"00021337",0
44684,"0002023403","GRIMSBY",6,-1,0,0,0,"00020234",0
44685,"0001073503","ECOMMERCE",3,1,0,0,0,"00010735",0
44686,"0001071106","ECOMMERCE",3,1,0,0,0,"00010711",0
44687,"0001100502","ECOMMERCE",3,1,0,0,0,"00011005",0
44688,"0001091705","GRIMSBY",6,-3,0,0,0,"00010917",0
44689,"0002123004","WAREHOUSE",1,-19,0,0,0,"00021230",0
44690,"0002123005","WAREHOUSE",1,-26,0,0,0,"00021230",0
44691,"0002123006","WAREHOUSE",1,-21,0,0,0,"00021230",0
44692,"0002123007","WAREHOUSE",1,-31,0,0,0,"00021230",0
44693,"0002123008","WAREHOUSE",1,-22,0,0,0,"00021230",0
44694,"0002123009","WAREHOUSE",1,-21,0,0,0,"00021230",0
44695,"0002123010","WAREHOUSE",1,-12,0,0,0,"00021230",0
44696,"0002123011","WAREHOUSE",1,-12,0,0,0,"00021230",0
44697,"0002125804","WAREHOUSE",1,-13,0,0,0,"00021258",0
44698,"0002125805","WAREHOUSE",1,-14,0,0,0,"00021258",0
44699,"0002125806","WAREHOUSE",1,-18,0,0,0,"00021258",0
44700,"0002125807","WAREHOUSE",1,-20,0,0,0,"00021258",0
44701,"0002125808","WAREHOUSE",1,-19,0,0,0,"00021258",0
44702,"0002125809","WAREHOUSE",1,-17,0,0,0,"00021258",0
44703,"0002125810","WAREHOUSE",1,-9,0,0,0,"00021258",0
44704,"0002125811","WAREHOUSE",1,-6,0,0,0,"00021258",0
44705,"0002125812","WAREHOUSE",1,-6,0,0,0,"00021258",0
44706,"0002123004","LINCOLN",5,-1,0,0,0,"00021230",0
44707,"0002123005","LINCOLN",5,-1,0,0,0,"00021230",0
44708,"0002123006","LINCOLN",5,6,0,0,0,"00021230",0
44709,"0002123007","LINCOLN",5,-1,0,0,0,"00021230",0
44710,"0002123008","LINCOLN",5,4,0,0,0,"00021230",0
44711,"0002123009","LINCOLN",5,5,0,0,0,"00021230",0
44712,"0002123010","LINCOLN",5,4,0,0,0,"00021230",0
44713,"0002123011","LINCOLN",5,4,0,0,0,"00021230",0
44714,"0002125804","LINCOLN",5,5,0,0,0,"00021258",0
44715,"0002125805","LINCOLN",5,6,0,0,0,"00021258",0
44716,"0002125806","LINCOLN",5,5,0,0,0,"00021258",0
44717,"0002125807","LINCOLN",5,6,0,0,0,"00021258",0
44718,"0002125808","LINCOLN",5,5,0,0,0,"00021258",0
44719,"0002125809","LINCOLN",5,3,0,0,0,"00021258",0
44720,"0002125810","LINCOLN",5,3,0,0,0,"00021258",0
44721,"0002125811","LINCOLN",5,0,0,0,0,"00021258",0
44722,"0002125812","LINCOLN",5,-2,0,0,0,"00021258",0
44723,"0002123004","GRIMSBY",6,1,0,0,0,"00021230",0
44724,"0002123005","GRIMSBY",6,4,0,0,0,"00021230",0
44725,"0002123006","GRIMSBY",6,3,0,0,0,"00021230",0
44726,"0002123007","GRIMSBY",6,5,0,0,0,"00021230",0
44727,"0002123008","GRIMSBY",6,7,0,0,0,"00021230",0
44728,"0002123009","GRIMSBY",6,6,0,0,0,"00021230",0
44729,"0002123010","GRIMSBY",6,2,0,0,0,"00021230",0
44730,"0002123011","GRIMSBY",6,4,0,0,0,"00021230",0
44731,"0002125804","GRIMSBY",6,2,0,0,0,"00021258",0
44732,"0002125805","GRIMSBY",6,4,0,0,0,"00021258",0
44733,"0002125806","GRIMSBY",6,4,0,0,0,"00021258",0
44734,"0002125807","GRIMSBY",6,4,0,0,0,"00021258",0
44735,"0002125808","GRIMSBY",6,3,0,0,0,"00021258",0
44736,"0002125809","GRIMSBY",6,3,0,0,0,"00021258",0
44737,"0002125810","GRIMSBY",6,2,0,0,0,"00021258",0
44738,"0002125811","GRIMSBY",6,2,0,0,0,"00021258",0
44739,"0002125812","GRIMSBY",6,0,0,0,0,"00021258",0
44740,"0001023502","WAREHOUSE",1,2,0,0,0,"00010235",0
44741,"0000426514","ECOMMERCE",3,3,0,0,0,"00004265",0
44742,"0000251305","ECOMMERCE",3,3,0,0,0,"00002513",0
44743,"0001993311","WAREHOUSE",1,-13,0,0,0,"00019933",0
44744,"0001993311","GRIMSBY",6,7,0,0,0,"00019933",0
44745,"0002154800","WAREHOUSE",1,0,0,0,0,"00021548",0
44746,"0002154801","WAREHOUSE",1,0,0,0,0,"00021548",0
44747,"0002154802","WAREHOUSE",1,0,0,0,0,"00021548",0
44748,"0002154803","WAREHOUSE",1,0,0,0,0,"00021548",0
44749,"0002154804","WAREHOUSE",1,0,0,0,0,"00021548",0
44750,"0002154805","WAREHOUSE",1,0,0,0,0,"00021548",0
44751,"0002154806","WAREHOUSE",1,0,0,0,0,"00021548",0
44752,"0002154807","WAREHOUSE",1,0,0,0,0,"00021548",0
44753,"0002154808","WAREHOUSE",1,0,0,0,0,"00021548",0
44754,"0002154809","WAREHOUSE",1,0,0,0,0,"00021548",0
44755,"0002154810","WAREHOUSE",1,0,0,0,0,"00021548",0
44756,"0002154811","WAREHOUSE",1,0,0,0,0,"00021548",0
44757,"0002154812","WAREHOUSE",1,0,0,0,0,"00021548",0
44758,"0002154813","WAREHOUSE",1,0,0,0,0,"00021548",0
44759,"0002154814","WAREHOUSE",1,0,0,0,0,"00021548",0
44760,"0002154815","WAREHOUSE",1,0,0,0,0,"00021548",0
44761,"0002154816","WAREHOUSE",1,0,0,0,0,"00021548",0
44762,"0002154817","WAREHOUSE",1,0,0,0,0,"00021548",0
44763,"0002154818","WAREHOUSE",1,0,0,0,0,"00021548",0
44764,"0002154819","WAREHOUSE",1,0,0,0,0,"00021548",0
44765,"0002154820","WAREHOUSE",1,0,0,0,0,"00021548",0
44766,"0002154821","WAREHOUSE",1,0,0,0,0,"00021548",0
44767,"0002154822","WAREHOUSE",1,0,0,0,0,"00021548",0
44768,"0002154823","WAREHOUSE",1,0,0,0,0,"00021548",0
44769,"0002154824","WAREHOUSE",1,0,0,0,0,"00021548",0
44795,"0002157300","ECOMMERCE",3,0,0,0,0,"00021573",0
44796,"0002157301","ECOMMERCE",3,0,0,0,0,"00021573",0
44797,"0002157302","ECOMMERCE",3,0,0,0,0,"00021573",0
44798,"0002157303","ECOMMERCE",3,0,0,0,0,"00021573",0
44799,"0002157304","ECOMMERCE",3,0,0,0,0,"00021573",0
44800,"0002157305","ECOMMERCE",3,0,0,0,0,"00021573",0
44801,"0002157306","ECOMMERCE",3,0,0,0,0,"00021573",0
44802,"0002157307","ECOMMERCE",3,0,0,0,0,"00021573",0
44803,"0002157308","ECOMMERCE",3,0,0,0,0,"00021573",0
44804,"0002157309","ECOMMERCE",3,0,0,0,0,"00021573",0
44805,"0002157310","ECOMMERCE",3,0,0,0,0,"00021573",0
44806,"0002157311","ECOMMERCE",3,0,0,0,0,"00021573",0
44807,"0002157312","ECOMMERCE",3,0,0,0,0,"00021573",0
44808,"0002157313","ECOMMERCE",3,0,0,0,0,"00021573",0
44809,"0002157314","ECOMMERCE",3,0,0,0,0,"00021573",0
44810,"0002157315","ECOMMERCE",3,0,0,0,0,"00021573",0
44811,"0002157316","ECOMMERCE",3,0,0,0,0,"00021573",0
44812,"0002157317","ECOMMERCE",3,0,0,0,0,"00021573",0
44813,"0002157318","ECOMMERCE",3,0,0,0,0,"00021573",0
44814,"0002157319","ECOMMERCE",3,0,0,0,0,"00021573",0
44815,"0002157320","ECOMMERCE",3,0,0,0,0,"00021573",0
44816,"0002157321","ECOMMERCE",3,0,0,0,0,"00021573",0
44817,"0002157322","ECOMMERCE",3,0,0,0,0,"00021573",0
44818,"0002157323","ECOMMERCE",3,0,0,0,0,"00021573",0
44819,"0002157324","ECOMMERCE",3,0,0,0,0,"00021573",0
44820,"0002159800","ECOMMERCE",3,0,0,0,0,"00021598",0
44821,"0002159801","ECOMMERCE",3,0,0,0,0,"00021598",0
44822,"0002159802","ECOMMERCE",3,0,0,0,0,"00021598",0
44823,"0002159803","ECOMMERCE",3,0,0,0,0,"00021598",0
44824,"0002159804","ECOMMERCE",3,0,0,0,0,"00021598",0
44825,"0002159805","ECOMMERCE",3,0,0,0,0,"00021598",0
44826,"0002159806","ECOMMERCE",3,0,0,0,0,"00021598",0
44827,"0002159807","ECOMMERCE",3,0,0,0,0,"00021598",0
44828,"0002159808","ECOMMERCE",3,0,0,0,0,"00021598",0
44829,"0002159809","ECOMMERCE",3,0,0,0,0,"00021598",0
44830,"0002159810","ECOMMERCE",3,0,0,0,0,"00021598",0
44831,"0002159811","ECOMMERCE",3,0,0,0,0,"00021598",0
44832,"0002159812","ECOMMERCE",3,0,0,0,0,"00021598",0
44833,"0002159813","ECOMMERCE",3,0,0,0,0,"00021598",0
44834,"0002159814","ECOMMERCE",3,0,0,0,0,"00021598",0
44835,"0002159815","ECOMMERCE",3,0,0,0,0,"00021598",0
44836,"0002159816","ECOMMERCE",3,0,0,0,0,"00021598",0
44837,"0002159817","ECOMMERCE",3,0,0,0,0,"00021598",0
44838,"0002159818","ECOMMERCE",3,0,0,0,0,"00021598",0
44839,"0002159819","ECOMMERCE",3,0,0,0,0,"00021598",0
44840,"0002159820","ECOMMERCE",3,0,0,0,0,"00021598",0
44841,"0002159821","ECOMMERCE",3,0,0,0,0,"00021598",0
44842,"0002159822","ECOMMERCE",3,0,0,0,0,"00021598",0
44843,"0002159823","ECOMMERCE",3,0,0,0,0,"00021598",0
44844,"0002159824","ECOMMERCE",3,0,0,0,0,"00021598",0
44845,"0002162300","ECOMMERCE",3,0,0,0,0,"00021623",0
44846,"0002162301","ECOMMERCE",3,0,0,0,0,"00021623",0
44847,"0002162302","ECOMMERCE",3,0,0,0,0,"00021623",0
44848,"0002162303","ECOMMERCE",3,0,0,0,0,"00021623",0
44849,"0002162304","ECOMMERCE",3,0,0,0,0,"00021623",0
44850,"0002162305","ECOMMERCE",3,0,0,0,0,"00021623",0
44851,"0002162306","ECOMMERCE",3,0,0,0,0,"00021623",0
44852,"0002162307","ECOMMERCE",3,0,0,0,0,"00021623",0
44853,"0002162308","ECOMMERCE",3,0,0,0,0,"00021623",0
44854,"0002162309","ECOMMERCE",3,0,0,0,0,"00021623",0
44855,"0002162310","ECOMMERCE",3,0,0,0,0,"00021623",0
44856,"0002162311","ECOMMERCE",3,0,0,0,0,"00021623",0
44857,"0002162312","ECOMMERCE",3,0,0,0,0,"00021623",0
44858,"0002162313","ECOMMERCE",3,0,0,0,0,"00021623",0
44859,"0002162314","ECOMMERCE",3,0,0,0,0,"00021623",0
44860,"0002162315","ECOMMERCE",3,0,0,0,0,"00021623",0
44861,"0002162316","ECOMMERCE",3,0,0,0,0,"00021623",0
44862,"0002162317","ECOMMERCE",3,0,0,0,0,"00021623",0
44863,"0002162318","ECOMMERCE",3,0,0,0,0,"00021623",0
44864,"0002162319","ECOMMERCE",3,0,0,0,0,"00021623",0
44865,"0002162320","ECOMMERCE",3,0,0,0,0,"00021623",0
44866,"0002162321","ECOMMERCE",3,0,0,0,0,"00021623",0
44867,"0002162322","ECOMMERCE",3,0,0,0,0,"00021623",0
44868,"0002162323","ECOMMERCE",3,0,0,0,0,"00021623",0
44869,"0002162324","ECOMMERCE",3,0,0,0,0,"00021623",0
44870,"0002164800","ECOMMERCE",3,0,0,0,0,"00021648",0
44871,"0002164801","ECOMMERCE",3,0,0,0,0,"00021648",0
44872,"0002164802","ECOMMERCE",3,0,0,0,0,"00021648",0
44873,"0002164803","ECOMMERCE",3,0,0,0,0,"00021648",0
44874,"0002164804","ECOMMERCE",3,0,0,0,0,"00021648",0
44875,"0002164805","ECOMMERCE",3,0,0,0,0,"00021648",0
44876,"0002164806","ECOMMERCE",3,0,0,0,0,"00021648",0
44877,"0002164807","ECOMMERCE",3,0,0,0,0,"00021648",0
44878,"0002164808","ECOMMERCE",3,0,0,0,0,"00021648",0
44879,"0002164809","ECOMMERCE",3,0,0,0,0,"00021648",0
44880,"0002164810","ECOMMERCE",3,0,0,0,0,"00021648",0
44881,"0002164811","ECOMMERCE",3,0,0,0,0,"00021648",0
44882,"0002164812","ECOMMERCE",3,0,0,0,0,"00021648",0
44883,"0002164813","ECOMMERCE",3,0,0,0,0,"00021648",0
44884,"0002164814","ECOMMERCE",3,0,0,0,0,"00021648",0
44885,"0002164815","ECOMMERCE",3,0,0,0,0,"00021648",0
44886,"0002164816","ECOMMERCE",3,0,0,0,0,"00021648",0
44887,"0002164817","ECOMMERCE",3,0,0,0,0,"00021648",0
44888,"0002164818","ECOMMERCE",3,0,0,0,0,"00021648",0
44889,"0002164819","ECOMMERCE",3,0,0,0,0,"00021648",0
44890,"0002164820","ECOMMERCE",3,0,0,0,0,"00021648",0
44891,"0002164821","ECOMMERCE",3,0,0,0,0,"00021648",0
44892,"0002164822","ECOMMERCE",3,0,0,0,0,"00021648",0
44893,"0002164823","ECOMMERCE",3,0,0,0,0,"00021648",0
44894,"0002164824","ECOMMERCE",3,0,0,0,0,"00021648",0
44895,"0002167305","WAREHOUSE",1,-10,0,0,0,"00021673",0
44896,"0002167306","WAREHOUSE",1,-15,0,0,0,"00021673",0
44897,"0002167308","WAREHOUSE",1,-20,0,0,0,"00021673",0
44898,"0002167309","WAREHOUSE",1,-19,0,0,0,"00021673",0
44899,"0002167310","WAREHOUSE",1,-21,0,0,0,"00021673",0
44900,"0002167311","WAREHOUSE",1,-14,0,0,0,"00021673",0
44901,"0002167312","WAREHOUSE",1,-18,0,0,0,"00021673",0
44902,"0002167313","WAREHOUSE",1,-12,0,0,0,"00021673",0
44903,"0002170005","WAREHOUSE",1,-9,0,0,0,"00021700",0
44904,"0002170006","WAREHOUSE",1,-16,0,0,0,"00021700",0
44905,"0002170008","WAREHOUSE",1,-24,0,0,0,"00021700",0
44906,"0002170009","WAREHOUSE",1,-26,0,0,0,"00021700",0
44907,"0002170010","WAREHOUSE",1,-21,0,0,0,"00021700",0
44908,"0002170011","WAREHOUSE",1,-20,0,0,0,"00021700",0
44909,"0002170012","WAREHOUSE",1,-20,0,0,0,"00021700",0
44910,"0002170013","WAREHOUSE",1,-15,0,0,0,"00021700",0
44911,"0002167305","GRIMSBY",6,8,0,0,0,"00021673",0
44912,"0002167306","GRIMSBY",6,6,0,0,0,"00021673",0
44913,"0002167308","GRIMSBY",6,1,0,0,0,"00021673",0
44914,"0002167309","GRIMSBY",6,3,0,0,0,"00021673",0
44915,"0002167310","GRIMSBY",6,5,0,0,0,"00021673",0
44916,"0002167311","GRIMSBY",6,5,0,0,0,"00021673",0
44917,"0002167312","GRIMSBY",6,4,0,0,0,"00021673",0
44918,"0002167313","GRIMSBY",6,7,0,0,0,"00021673",0
44919,"0002170005","GRIMSBY",6,0,0,0,0,"00021700",0
44920,"0002170006","GRIMSBY",6,5,0,0,0,"00021700",0
44921,"0002170008","GRIMSBY",6,1,0,0,0,"00021700",0
44922,"0002170009","GRIMSBY",6,5,0,0,0,"00021700",0
44923,"0002170010","GRIMSBY",6,6,0,0,0,"00021700",0
44924,"0002170011","GRIMSBY",6,8,0,0,0,"00021700",0
44925,"0002170012","GRIMSBY",6,11,0,0,0,"00021700",0
44926,"0002170013","GRIMSBY",6,7,0,0,0,"00021700",0
44927,"0001288409","GRIMSBY",6,7,0,0,0,"00012884",0
44928,"0001572304","WAREHOUSE",1,-1,0,0,0,"00015723",0
44929,"0001528113","GRIMSBY",6,-1,0,0,0,"00015281",0
44930,"0000434914","WAREHOUSE",1,2,0,0,0,"00004349",0
44931,"0001711605","ECOMMERCE",3,1,0,0,0,"00017116",0
44932,"0001711606","ECOMMERCE",3,1,0,0,0,"00017116",0
44933,"0000988604","ECOMMERCE",3,1,0,0,0,"00009886",0
44934,"0002123012","WAREHOUSE",1,-1,0,0,0,"00021230",0
44935,"0002123012","LINCOLN",5,1,0,0,0,"00021230",0
44936,"0001250011","WAREHOUSE",1,0,0,0,0,"00012500",0
44937,"0001310600","WAREHOUSE",1,0,0,0,0,"00013106",0
44938,"0001310600","GRIMSBY",6,0,0,0,0,"00013106",0
44939,"0001688607","WAREHOUSE",1,-4,0,0,0,"00016886",0
44940,"0001961310","WAREHOUSE",1,-1,0,0,0,"00019613",0
44941,"0002133704","WAREHOUSE",1,-10,0,0,0,"00021337",0
44942,"0002133704","LINCOLN",5,3,0,0,0,"00021337",0
44943,"0002031202","LINCOLN",5,-25,0,0,0,"00020312",0
44944,"0002028803","ECOMMERCE",3,3,0,0,0,"00020288",0
44945,"0001100001","ECOMMERCE",3,1,0,0,0,"00011000",0
44946,"0001108305","WAREHOUSE",1,2,0,0,0,"00011083",0
44947,"0002172702","WAREHOUSE",1,-1,0,0,0,"00021727",0
44948,"0002172702","LINCOLN",5,1,0,0,0,"00021727",0
44949,"0001888305","WAREHOUSE",1,-4,0,0,0,"00018883",0
44950,"0001888306","WAREHOUSE",1,-19,0,0,0,"00018883",0
44951,"0001888307","WAREHOUSE",1,-19,0,0,0,"00018883",0
44952,"0001944702","WAREHOUSE",1,-4,0,0,0,"00019447",0
44953,"0001818416","WAREHOUSE",1,-2,0,0,0,"00018184",0
44954,"0001818416","GRIMSBY",6,0,0,0,0,"00018184",0
44955,"0000886110","ECOMMERCE",3,1,0,0,0,"00008861",0
44956,"0002128602","LINCOLN",5,4,0,0,0,"00021286",0
44957,"0002175404","WAREHOUSE",1,-22,0,0,0,"00021754",0
44958,"0002175405","WAREHOUSE",1,-34,0,0,0,"00021754",0
44959,"0002175406","WAREHOUSE",1,-34,0,0,0,"00021754",0
44960,"0002175407","WAREHOUSE",1,-27,0,0,0,"00021754",0
44961,"0002175408","WAREHOUSE",1,-30,0,0,0,"00021754",0
44962,"0002175409","WAREHOUSE",1,-13,0,0,0,"00021754",0
44963,"0002175410","WAREHOUSE",1,-2,0,0,0,"00021754",0
44964,"0002177104","WAREHOUSE",1,-13,0,0,0,"00021771",0
44965,"0002177105","WAREHOUSE",1,-12,0,0,0,"00021771",0
44966,"0002177106","WAREHOUSE",1,-11,0,0,0,"00021771",0
44967,"0002177107","WAREHOUSE",1,-10,0,0,0,"00021771",0
44968,"0002177108","WAREHOUSE",1,-5,0,0,0,"00021771",0
44969,"0002177109","WAREHOUSE",1,-5,0,0,0,"00021771",0
